BVTV,DA,ROI Number,Scan,m1,m2,m3,Variation Coefficient,Group,OI Type,S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66
0.2929,2.0,2,C0001641_SEG_UNCOMP,0.7220300000000001,0.8340799999999999,1.44389,0.0978081603467509,Control,,598.3592430552324,252.25596826127938,243.968166199402,252.25596826127938,775.6735237179893,303.0087124079289,243.968166199402,303.0087124079289,2126.9714172348895,409.65512799804367,337.61145621917785,234.11608738100756
0.2782,1.882,3,C0001641_SEG_UNCOMP,0.75578,0.82168,1.42254,0.06282243130840026,Control,,580.3900877119389,242.91172571253082,233.59715967485045,242.91172571253082,658.5970664694704,273.2139144691716,233.59715967485045,273.2139144691716,1904.5697753564614,356.12745844598294,311.3564111801274,237.37492410309704
0.1973,1.834,4,C0001641_SEG_UNCOMP,0.78075,0.78754,1.43171,0.1884101581148081,Control,,277.1573874021313,88.77466963626026,116.60622279175027,88.77466963626026,375.56444696657843,118.87949400544397,116.60622279175027,118.87949400544397,1190.9558561113631,164.52830156171797,166.8986052645812,104.46366716754342
0.3298,2.128,5,C0001641_SEG_UNCOMP,0.67015,0.90396,1.4258899999999999,0.1145936331049085,Control,,687.9372202536449,334.8049029829348,316.29772740996054,334.8049029829348,1256.3197455011905,440.3819678246237,316.29772740996054,440.3819678246237,2545.6651474644605,602.8262656123767,391.1717607674425,317.4525489519331
0.2286,2.023,6,C0001641_SEG_UNCOMP,0.68912,0.91666,1.3942299999999999,0.20558768573801933,Control,,307.5895903792662,129.84475424168005,133.18904967207536,129.84475424168005,635.2613270489309,208.84623223399004,133.18904967207536,208.84623223399004,1443.7860819976759,315.62969701316825,179.0778510900726,142.08555498394034
0.2657,1.7819999999999998,1,C0001511_SEG_UNCOMP,0.78476,0.8166399999999999,1.39859,0.13256901755687572,Control,,614.9176432357152,241.9081537133618,268.99476171229907,241.9081537133618,796.506020516231,280.85535783015456,268.99476171229907,280.85535783015456,1742.6633744566884,367.8736069545108,347.36142005044826,211.6404904523536
0.2983,2.083,2,C0001511_SEG_UNCOMP,0.6818,0.8977700000000001,1.4204299999999999,0.0844723955523423,Control,,671.0683673574953,307.23122712998537,289.98217620979875,307.23122712998537,1171.3105824419936,428.15526196260174,289.98217620979875,428.15526196260174,2143.34029293521,557.4930526928877,351.9650311646817,250.993726356783
0.2737,1.9469999999999998,3,C0001511_SEG_UNCOMP,0.69075,0.96414,1.34511,0.09173365198801037,Control,,493.0822237760129,248.3899764551359,248.6407750509648,248.3899764551359,979.8503728303239,349.8920341727492,248.6407750509648,349.8920341727492,1763.6608503192276,464.0487139712266,299.7361619615951,236.38326229655684
0.2175,1.798,4,C0001511_SEG_UNCOMP,0.7633300000000001,0.86415,1.37253,0.11582679497855965,Control,,453.83331779991414,165.7137057350643,157.34860840449792,165.7137057350643,564.9955123820565,187.98471907490216,157.34860840449792,187.98471907490216,1304.2533422954496,250.9414454105654,199.39353604809455,144.72712904006997
0.3922,1.8519999999999999,5,C0001511_SEG_UNCOMP,0.74216,0.8836700000000001,1.3741700000000001,0.1254965769315982,Control,,1252.7043082545106,522.6952006967406,500.2923222181531,522.6952006967406,1798.840972979997,610.1231359963866,500.2923222181531,610.1231359963866,3074.746513695561,763.1347434179174,594.541504348694,485.89554728194275
0.2351,1.6740000000000002,6,C0001511_SEG_UNCOMP,0.80501,0.84709,1.34791,0.16193161190308208,Control,,578.7431641959803,215.49073362919953,218.742137885458,215.49073362919953,636.5025523823896,252.5924294406112,218.742137885458,252.5924294406112,1442.269838753194,330.1761865668873,272.7425725696509,184.78912371564124
0.3093,2.605,1,C0001852_SEG_UNCOMP,0.54448,1.03724,1.41828,0.12917056204466598,Control,,431.277765854554,270.70112413023463,220.53018924585388,270.70112413023463,1429.792344650383,472.45178390225567,220.53018924585388,472.45178390225567,2401.2025095237527,669.17595898974,261.5893605025558,246.69483723177984
0.28300000000000003,2.438,2,C0001852_SEG_UNCOMP,0.56285,1.06495,1.3722,0.1318295332240028,Control,,401.593870905703,240.65504897180872,206.66768725730373,240.65504897180872,1425.4294026758853,480.62218534966604,206.66768725730373,480.62218534966604,2151.5353660810374,647.7268246310748,243.73451045887361,206.8397642390242
0.3501,2.7510000000000003,3,C0001852_SEG_UNCOMP,0.5263899999999999,1.02526,1.44835,0.11235116947379607,Control,,490.0699766331147,295.2495171122632,247.66647017590162,295.2495171122632,1900.143773955345,608.4888225790477,247.66647017590162,608.4888225790477,2933.7287204446384,848.1725103795369,308.15150380446596,267.734247302485
0.297,2.1069999999999998,4,C0001852_SEG_UNCOMP,0.6711600000000001,0.9149,1.41394,0.14670426819099433,Control,,612.6616448178687,309.1504118407084,289.53738700518136,309.1504118407084,1266.8568181773762,445.5478763985,289.53738700518136,445.5478763985,2213.4535112191866,570.1532584976693,347.93554797684135,264.98304119462387
0.2541,2.1180000000000003,5,C0001852_SEG_UNCOMP,0.67702,0.88905,1.43393,0.11076996376926912,Control,,447.471309375684,223.06524113669226,229.96482969393122,223.06524113669226,861.8095872721798,309.18165341370684,229.96482969393122,309.18165341370684,1694.0670303038314,411.610656279934,273.32413914242545,196.38869587040958
0.3302,2.414,6,C0001852_SEG_UNCOMP,0.56099,1.085,1.35401,0.11991885369487128,Control,,560.3517198502886,319.6757331736722,312.2934256012615,319.6757331736722,1928.4155134209666,634.6078523146983,312.2934256012615,634.6078523146983,2534.6344322383015,817.6423725345235,338.68883331782575,293.1082468171957
0.2077,2.0140000000000002,1,C0001572_SEG_UNCOMP,0.68902,0.9235,1.38747,0.2073134785367757,Control,,255.72401868903563,108.6453253574321,108.46183128853373,108.6453253574321,473.4253613501226,158.14884898634745,108.46183128853373,158.14884898634745,1237.4766676827514,250.3587672620265,163.70462428178254,126.67241610530743
0.1192,1.885,2,C0001572_SEG_UNCOMP,0.74563,0.8488700000000001,1.4055,0.13852926148038386,Control,,69.26884507622083,25.29782201697902,26.842054122651177,25.29782201697902,99.66106463645366,38.72794348360972,26.842054122651177,38.72794348360972,409.4990889466883,64.15863734161049,47.010438684322175,33.75223544001671
0.1769,1.992,3,C0001572_SEG_UNCOMP,0.69224,0.92881,1.37895,0.2030352002301119,Control,,166.79680858458227,67.06129920664499,70.13288462918355,67.0612992066451,304.42033395939245,100.17158331928799,70.13288462918355,100.17158331928808,906.5918967860025,165.53677765641947,109.78247372958563,83.36483230719868
0.1538,1.95,4,C0001572_SEG_UNCOMP,0.70641,0.9163100000000001,1.3772799999999998,0.25379689815581913,Control,,138.0623012921717,62.52319229637203,50.316026503474156,62.52319229637203,231.2819881555238,75.15855964531228,50.316026503474156,75.15855964531228,714.8769468700006,125.56779215531033,83.27140550746243,75.71927917477902
0.1755,2.083,5,C0001572_SEG_UNCOMP,0.65461,0.9819100000000001,1.36348,0.2355658908983472,Control,,162.8739483917646,72.50010924009369,70.36027166113949,72.50010924009369,354.46636260413766,124.25266952254381,70.36027166113949,124.25266952254381,904.9752114082171,184.8155131061422,91.65789676189164,83.69536995372088
0.2288,2.106,6,C0001572_SEG_UNCOMP,0.69101,0.8537,1.45529,0.3284119641521247,Control,,395.80443286781076,123.65447312886664,149.87154761230315,123.65447312886664,404.74537680448196,161.53786163015255,149.87154761230315,161.53786163015255,1535.2521832569034,263.86753051420015,223.71323085934338,141.82083462749637
0.1048,1.9569999999999999,1,C0001856_SEG_UNCOMP,0.6735899999999999,1.00841,1.318,0.1427773244793427,Control,,54.35743967857946,24.136097433503668,20.268267507056805,24.136097433503668,115.81512246424705,47.78758367388287,20.268267507056805,47.78758367388287,294.1537165233352,69.1103872411126,30.757599520666115,29.174660144690456
0.193,2.1590000000000003,2,C0001856_SEG_UNCOMP,0.6429600000000001,0.96885,1.38819,0.3046729122593729,Control,,174.15613386753017,90.7488599523778,76.89009117202087,90.7488599523778,450.273358639523,144.02293916059395,76.89009117202087,144.02293916059395,930.2626166303089,224.50328446106982,110.22377344455641,99.25279662519648
0.1108,1.8969999999999998,3,C0001856_SEG_UNCOMP,0.68684,1.01052,1.30264,0.16155121538650052,Control,,62.405984746100195,20.651881663801543,22.433621466460888,20.651881663801543,125.96292826444684,41.19224518116911,22.433621466460888,41.19224518116911,306.31666944893095,69.62875788668191,37.68349906851183,26.72263039034629
0.1544,2.265,4,C0001856_SEG_UNCOMP,0.57924,1.10871,1.31205,0.13106162738256918,Control,,104.63831282712016,63.82734935917016,59.03742462955853,63.82734935917016,369.5248835248049,140.74400681028027,59.03742462955853,140.74400681028027,744.4307726169955,222.4210109956695,72.3114591419066,70.29967033012538
0.1124,1.985,5,C0001856_SEG_UNCOMP,0.68186,0.9645600000000001,1.35358,0.20835831989850045,Control,,60.65901202183841,27.882616681893985,21.125481416086874,27.882616681893985,93.10877906062714,30.7724657297547,21.125481416086892,30.7724657297547,305.19531277744744,57.4956913092097,31.6144537072853,30.685036653211693
0.1003,2.256,6,C0001856_SEG_UNCOMP,0.61185,1.00791,1.38024,0.07861092783266851,Control,,49.569631619953775,21.929209742978184,20.462593965085848,21.929209742978184,108.23921348995302,40.518083586090555,20.462593965085848,40.518083586090555,313.05629802085696,67.77855687515677,30.479040111211514,27.49551984442348
0.2152,1.915,1,C0001406_SEG_UNCOMP,0.6583,1.08107,1.26062,0.21088264366362552,Control,,207.68428988055678,93.99476901390715,96.71244453030745,93.9947690139073,591.5504898085753,191.56517470929938,96.71244453030745,191.56517470929938,969.2002649735279,285.60757763156,127.74000019107447,117.3931131043833
0.1363,1.6780000000000002,2,C0001406_SEG_UNCOMP,0.73725,1.02583,1.23692,0.1853910455683938,Control,,128.07220357086496,42.37846158736625,38.74049259070781,42.37846158736625,251.278296560571,78.84188957988461,38.740492590707774,78.84188957988461,432.83847267962585,122.92065204181453,59.68212019168706,57.354209362724795
0.1801,1.531,3,C0001406_SEG_UNCOMP,0.83216,0.8938,1.27404,0.18845118921221146,Control,,245.57774705224227,87.52199730244394,102.5726321879687,87.521997302444,284.4397981345674,95.33842447237501,102.5726321879687,95.33842447237501,754.2632755299027,138.19746121878538,139.78443427108624,96.21618348227932
0.1989,1.6440000000000001,4,C0001406_SEG_UNCOMP,0.75473,1.00443,1.24084,0.21424491867608167,Control,,252.22044094974297,98.99718441115135,87.16313045281058,98.99718441115127,505.67126712139657,132.99832101649665,87.16313045281058,132.99832101649665,888.3573107050709,206.22327797776933,124.82654561167344,127.13433489018738
0.1927,1.705,5,C0001406_SEG_UNCOMP,0.75295,0.9636,1.28346,0.221315128847254,Control,,258.5485741644563,79.22136757109826,86.10560280188483,79.22136757109826,434.1902498167576,113.27247815543618,86.10560280188483,113.27247815543618,913.1169369948847,186.23471476042727,121.7769879886213,98.47006410209178
0.1446,1.7469999999999999,6,C0001406_SEG_UNCOMP,0.7216600000000001,1.01785,1.2605,0.2551178793926466,Control,,155.75688499801163,53.989986369690925,41.38882403270142,53.989986369690925,283.57716523028944,86.95433565774144,41.38882403270142,86.95433565774144,580.3334728805787,140.61076939208567,67.31801375595366,71.5772895059616
0.136,1.96,1,C0002156_SEG_UNCOMP,0.69285,0.9488200000000001,1.35833,0.2025474584892956,Control,,82.24552294983525,27.36285941757657,28.613877523247773,27.36285941757657,209.03547786241018,49.59363713198417,28.613877523247773,49.593637131984075,459.08783050144524,78.0983195341567,48.47200987537996,38.905185001639225
0.0862,1.788,2,C0002156_SEG_UNCOMP,0.74568,0.9212,1.33312,0.38853690922096257,Control,,51.49953324911951,19.475201573003623,12.75750984455707,19.475201573003623,59.914583372215965,17.633560149223413,12.75750984455707,17.633560149223413,184.14716672411285,33.97231662062317,24.61645808702306,24.221471353904803
0.0981,1.954,3,C0002156_SEG_UNCOMP,0.68885,0.96529,1.34585,0.29120186087191,Control,,33.59419612260092,14.174998432981502,10.530013924611678,14.174998432981502,67.4980082131469,18.052397970002026,10.530013924611678,18.052397970002026,189.7968443266947,34.168631179136604,20.96211382787245,20.49431856539331
0.1143,2.012,4,C0002156_SEG_UNCOMP,0.66945,0.9839200000000001,1.34663,0.3181055085902185,Control,,48.77297605934563,16.94849547620076,19.459366206308392,16.94849547620076,112.15778589300893,34.0643225846912,19.45936620630838,34.0643225846912,360.68471545326514,64.09802128002936,32.64643308648426,26.53670902564535
0.0894,2.01,5,C0002156_SEG_UNCOMP,0.69172,0.9178700000000001,1.3904100000000001,0.3140077530576687,Control,,46.10382772913231,15.509090540987257,13.683859386368804,15.509090540987257,75.44142674194246,15.341098915515147,13.683859386368816,15.341098915515147,230.66934931419914,26.73552661027533,22.926523147150373,22.209973130591813
0.0621,2.121,6,C0002156_SEG_UNCOMP,0.66277,0.9313,1.40594,0.4876487283562728,Control,,15.20814813225626,6.050804853743272,5.2190768630595,6.050804853743273,27.785592462504507,8.492927591296592,5.219076863059502,8.492927591296592,129.77613302510144,15.994143715263956,8.569314866747343,8.926285329116393
0.1543,1.839,1,C0001839_SEG_UNCOMP,0.74031,0.8981399999999999,1.36155,0.13948660704478594,Control,,208.85291799988323,76.76874936175298,94.18129712663863,76.76874936175298,285.74510158955,120.33318047912483,94.18129712663863,120.33318047912483,790.9870032655149,164.49169294857373,113.78662444512116,81.46568801730403
0.2512,2.221,2,C0001839_SEG_UNCOMP,0.66593,0.8552200000000001,1.47885,0.10619432825632356,Control,,496.4318161849321,178.76233188258314,173.07713984458363,178.76233188258314,774.8934862350233,262.18094163657196,173.07713984458363,262.18094163657196,1846.9411416794583,399.2430206041212,223.59091122505282,184.97551562447464
0.2619,2.2430000000000003,3,C0001839_SEG_UNCOMP,0.59878,1.0579399999999999,1.34328,0.16447725235747154,Control,,374.04168921319865,221.2704036316079,189.41582696474217,221.2704036316079,1115.2261906865474,381.2616746948566,189.4158269647425,381.2616746948566,1815.4310964217568,508.23630103781204,227.5510547039,225.46615522954826
0.1528,2.0869999999999997,4,C0001839_SEG_UNCOMP,0.6983,0.84429,1.45741,0.28968612401392296,Control,,211.16296579975267,92.53206416231441,80.03772930715618,92.53206416231441,283.81174760092864,102.85855548675356,80.03772930715618,102.85855548675356,958.8866586810651,163.69358152119682,113.263025878655,96.92578563336893
0.1781,2.34,5,C0001839_SEG_UNCOMP,0.6141399999999999,0.94862,1.43724,0.08966346635339892,Control,,230.0707210773586,125.67850062638135,110.2934698647942,125.67850062638135,534.6767904862287,182.9874278557436,110.2934698647942,182.9874278557436,1197.8593328633908,263.07951506284104,135.8499888400305,127.15820063718003
0.1937,2.11,6,C0001839_SEG_UNCOMP,0.68378,0.8734700000000001,1.44275,0.16269756063818944,Control,,305.58403849798106,133.04987009625086,123.95759663961921,133.04987009625086,528.0952264076722,178.74716417491703,123.95759663961921,178.74716417491703,1347.7375829397974,252.7240309789342,164.56531864311228,135.11701544585023
