ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
2,350201_C0000066_SEG_UNCOMP,0.241202032525438,0.014345607647425197,0.900768610889,0.799445556843,0.247912581699,0.121399998665,1.48187577724,0.310717461618,0.0754053155892,0.121399998665,0.569416463375,0.07969731226999616,2.314
3,350201_C0000066_SEG_UNCOMP,0.06349283710868225,0.11285709559502365,0.520988243734,1.6459765386200003,0.42880469574600005,0.121399998665,2.58099937439,0.273452569482,0.062790763054,0.121399998665,0.556324720383,0.3135653850151883,1.86
4,350201_C0000066_SEG_UNCOMP,0.1511030475304061,0.04925961649253107,0.7211927121330001,1.1123052414399999,0.361190211492,0.121399998665,1.9423999786400001,0.274286696024,0.0657655545759,0.121399998665,0.500545024872,0.18231619382092654,2.106
5,350201_C0000066_SEG_UNCOMP,0.11953664457217608,0.08049598003166507,0.6271820302610001,1.2963679664399999,0.420371065573,0.121399998665,2.26143121719,0.298065470344,0.06907164922180001,0.121399998665,0.515056550503,0.17101723490083331,2.194
6,350201_C0000066_SEG_UNCOMP,0.232199680531274,0.020482741252296408,0.883166156609,0.8216570738660001,0.294976656842,0.121399998665,1.9156596660599998,0.310632691221,0.0928467617351,0.121399998665,0.697389900684,0.13482588091527425,2.568
1,350202_C0000070_SEG_UNCOMP,0.26531311708403044,-0.004501431316992386,1.08615505438,0.62439479598,0.21706043548,0.121399998665,1.4718967676199999,0.296284066556,0.08213280457489999,0.121399998665,0.542917311192,0.1379792843072665,1.672
2,350202_C0000070_SEG_UNCOMP,0.20704623492271124,0.029029433657774217,1.06694300647,0.6772966313169999,0.272096301726,0.121399998665,1.74241781235,0.259960554811,0.0621504413772,0.121399998665,0.515056550503,0.21361477287728511,1.617
3,350202_C0000070_SEG_UNCOMP,0.18132522922509972,0.03844561560500197,0.8041594723819999,0.96645284646,0.628890439079,0.121399998665,3.0855667591100002,0.277081594586,0.0730246961657,0.121399998665,0.606999993324,0.38172339778033737,2.001
4,350202_C0000070_SEG_UNCOMP,0.127386582313507,0.07459130296734927,0.7501633095450001,1.07619120574,0.5238142419899999,0.121399998665,2.92369914055,0.256851862721,0.054976511849,0.121399998665,0.43771392107,0.24418865233798295,1.938
5,350202_C0000070_SEG_UNCOMP,0.12309765177908867,0.06561531875200996,0.728544207881,1.14128678294,0.7832506155750001,0.121399998665,3.7945997714999997,0.23131351939300002,0.0521781611161,0.121399998665,0.383900523186,0.26086433507283824,1.965
6,350202_C0000070_SEG_UNCOMP,0.2625099047882577,-0.008213275931852438,1.07251603425,0.6490229473269999,0.23885048308899998,0.121399998665,1.4209505319600002,0.283364045558,0.059162219714400006,0.121399998665,0.500545024872,0.19098664385434802,1.993
1,350205_C0000112_SEG_UNCOMP,0.14611449306350394,0.04841581433306474,0.6670020885469999,1.20431019893,0.497726407052,0.121399998665,2.2019965648700004,0.294935481364,0.0801283484905,0.121399998665,0.606999993324,0.38554781471747396,2.138
2,350205_C0000112_SEG_UNCOMP,0.1587910498446678,0.04325092278969358,0.779599010435,0.998441715855,0.27975313527,0.121399998665,1.86892914772,0.2842689939,0.07330298666289999,0.121399998665,0.515056550503,0.12362060092792078,2.06
3,350205_C0000112_SEG_UNCOMP,0.22297879431999695,0.005194663731255479,0.7597994329719999,0.999486237909,0.48624752601899995,0.121399998665,2.52908563614,0.316650569522,0.0816595185388,0.121399998665,0.556324720383,0.21535662849716977,2.122
