BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3,Variation Coefficient
0.1127,1.9240000000000002,71.70069647456721,126.08924911685726,364.60306059197745,40.17264627155072,76.81099410813842,45.83402393929562,0.20077719119486653,0.040734682222631616,0.09753592930022206,1,C0001552_SEG_UNCOMP,0.70505,0.9383799999999999,1.35657,0.35353393122092003
0.2584,2.0140000000000002,445.3785413117189,668.3767006922701,1677.6397572165195,217.60092151715062,371.8161164432933,308.2674449893682,0.24343464856643204,0.08044833973922014,0.1103996656003212,2,C0001552_SEG_UNCOMP,0.7177100000000001,0.8369,1.44539,0.26252424088938675
0.0783,1.801,25.349183496509852,54.24456321616453,167.91422249564687,16.307516003055166,29.050582237856755,15.375398846866009,0.16916361300315622,0.034402515000005164,0.07373259467818145,3,C0001552_SEG_UNCOMP,0.73698,0.9357700000000001,1.32725,0.4634889884601389
0.2214,1.901,273.26338614328955,338.56331567163863,1296.925938040334,128.87327910401268,222.9753936022951,211.82161084877416,0.27704164475634585,0.06434715248398487,0.07624466129926391,4,C0001552_SEG_UNCOMP,0.75957,0.7965,1.44393,0.24155414078055804
0.0936,1.7930000000000001,35.84744465548313,58.929472334861536,212.90035308433963,19.937701356257307,36.28924334742916,24.105582626829577,0.19994449499356914,0.04750896487697325,0.08561101474555997,5,C0001552_SEG_UNCOMP,0.74932,0.90728,1.3434,0.26491316010997684
0.2202,1.913,297.36433126997883,476.4095140854717,1252.6791734967576,165.53639814379838,273.9594201847443,203.08791315326042,0.22856942037146105,0.07413999129991934,0.10212588230178998,6,C0001552_SEG_UNCOMP,0.72837,0.8783200000000001,1.3933200000000001,0.29603843706148764
0.1756,2.012,144.49130489941118,230.3220629578051,698.3815751821144,73.05204824163378,143.2864043801631,83.69790340576091,0.22290169487540956,0.05086877337233015,0.08820555170332994,1,C0001560_SEG_UNCOMP,0.67629,0.96296,1.36074,0.10632094641073866
0.1627,2.0580000000000003,110.37148837053965,222.71502477108336,624.6969781902128,58.95468172466877,151.57608916897482,73.45572216279905,0.1736012298663214,0.052520702508418185,0.1093349430454914,2,C0001560_SEG_UNCOMP,0.67992,0.9208700000000001,1.39921,0.19309826422487483
0.1428,2.063,83.30721132251034,216.65047499928974,631.3018577616098,59.45960080075465,133.07861553663258,67.7980411046734,0.21181342365236036,0.049307112744669285,0.08138364129190856,3,C0001560_SEG_UNCOMP,0.66994,0.9481700000000001,1.38189,0.2640415758082632
0.2151,1.851,199.55132419878743,407.8652632095399,960.8804459827298,103.91728402307736,221.34342782197467,129.37781833163598,0.18390851254001256,0.061530364894321676,0.11205045011327956,4,C0001560_SEG_UNCOMP,0.7257600000000001,0.9306,1.34364,0.15171403893822777
0.3109,2.051,417.2877986510663,1270.5554068478546,1744.5792865090432,244.27341022784591,525.3277230573692,252.19538945378798,0.13402283043946886,0.0643754050946487,0.16388748043709406,5,C0001560_SEG_UNCOMP,0.64671,1.02685,1.32644,0.24186103749991703
0.2694,2.062,321.76182195458097,941.2312137521477,1446.915290366653,181.97020195750167,387.8186304703242,206.93303238503572,0.12640888870886222,0.06372466360921411,0.13974348573495934,6,C0001560_SEG_UNCOMP,0.66174,0.9735,1.36477,0.17936147985745302
0.1717,1.974,90.80430998443958,184.31726843492348,525.4167391499253,46.14132857258171,118.42784546179807,62.1599840343541,0.14002867540912806,0.051055230293321235,0.10234795829263092,1,C0001566_SEG_UNCOMP,0.69415,0.9352600000000001,1.37059,0.1332988144086913
0.1549,1.9780000000000002,116.73408449034024,252.5053451950033,687.8915503450979,60.93644687679274,120.55854612897451,84.90751769291016,0.16369637912901389,0.056759170287623416,0.07791496005764759,2,C0001566_SEG_UNCOMP,0.71897,0.85875,1.42228,0.20532669193989914
0.0659,1.702,31.909487025949712,28.930459120011438,135.92487514383447,11.990535369865553,16.358142307399454,19.212992823830877,0.2303541617034908,0.06779422563519273,0.048108256521575805,3,C0001566_SEG_UNCOMP,0.7936,0.856,1.3504,0.239971752971608
0.2544,2.452,307.47270181959857,815.147687125546,1706.3930883006988,161.3111856042976,460.6788573921497,223.3658581662101,0.14512843561296096,0.059323216788095726,0.12418219852059273,4,C0001566_SEG_UNCOMP,0.6005199999999999,0.9268299999999999,1.47265,0.12394887943354412
0.2036,2.068,128.48935499693158,396.7277462251107,823.9938864815474,84.71062708302881,233.61523820797703,105.58398138720408,0.13070659211981195,0.06364938748342262,0.1306059436906354,5,C0001566_SEG_UNCOMP,0.64184,1.03071,1.32745,0.1308513236303952
0.0868,2.0580000000000003,36.07015200849552,95.72013559730507,226.3133565090588,18.13908671629016,49.645540045652744,26.43224181398439,0.11141575163141153,0.049246085226840514,0.092263641909654,6,C0001566_SEG_UNCOMP,0.67048,0.94991,1.37961,0.6237074182950587
0.2077,2.0140000000000002,226.39473913304488,416.7259769159694,1162.0794942867667,126.67241610530745,250.35876726202642,163.70462428178257,0.2091373103112701,0.060919941645342285,0.0940586360285208,1,C0001572_SEG_UNCOMP,0.68902,0.9235,1.38747,0.2073134785367757
0.1192,1.885,62.113631870652675,88.32563962040095,389.84492206724184,33.75223544001671,64.1586373416105,47.010438684322146,0.23707958335771925,0.04312695655241084,0.07247574649700705,2,C0001572_SEG_UNCOMP,0.74563,0.8488700000000001,1.4055,0.13852926148038386
0.1769,1.992,149.37923505157553,271.5519197060189,858.4325812655859,83.36483230719867,165.53677765641936,109.78247372958576,0.20218753347919285,0.05501862464244482,0.0820592006380987,3,C0001572_SEG_UNCOMP,0.69224,0.92881,1.37895,0.2030352002301119
0.1538,1.95,119.85687532363207,199.0297598667079,683.0257651954154,75.71927917477899,125.56779215531036,83.27140550746233,0.25621438189393675,0.043447089370976716,0.07518931941374944,4,C0001572_SEG_UNCOMP,0.70641,0.9163100000000001,1.3772799999999998,0.25379689815581913
0.1755,2.083,145.7000943064792,312.3192630856347,847.7746357622381,83.69536995372087,184.81551310614225,91.65789676189165,0.18624321584578604,0.052177180453772176,0.1062603492242774,5,C0001572_SEG_UNCOMP,0.65461,0.9819100000000001,1.36348,0.2355658908983472
0.2288,2.106,351.1565559159969,357.2133679449167,1442.5588014554187,141.82083462749642,263.86753051420015,223.71323085934338,0.2782347858200945,0.06834453415803654,0.07758930084097719,6,C0001572_SEG_UNCOMP,0.69101,0.8537,1.45529,0.3284119641521247
0.2818,1.7619999999999998,645.3618933127111,896.8406713482581,1889.5222773522119,275.34227091295503,398.0699081144919,339.66528268829694,0.2265458427519046,0.09954552119284782,0.10604817103611598,1,C0001585_SEG_UNCOMP,0.7711100000000001,0.87003,1.35886,0.16203470670554135
0.1937,2.18,275.67165640395234,467.38683639618864,1131.3391265142616,128.17640190409642,309.23505686796227,148.86717028481485,0.2425913107179541,0.05934950170177832,0.12824363892623367,2,C0001585_SEG_UNCOMP,0.65051,0.9315399999999999,1.41795,0.14901693994890175
0.2421,2.051,301.94812989464856,734.1016089441317,1395.8371676547185,184.34577069841916,444.1212102359504,207.6892897426437,0.1934942324885533,0.06851151259647158,0.156540881945661,3,C0001585_SEG_UNCOMP,0.65755,0.9941200000000001,1.34833,0.11660529446201288
0.1293,2.076,167.30269378204082,222.88527848336437,698.727494819685,52.97350197114791,150.29500408569834,83.83471050073425,0.2177178766007017,0.05998625991419261,0.10741633949724437,4,C0001585_SEG_UNCOMP,0.6883100000000001,0.88279,1.4289,0.17966852178418585
0.2672,1.84,599.5748538741423,721.1175915185753,1784.838603362839,294.9056475000471,375.8485563557558,334.79135541994924,0.3129155110991001,0.0863879819060718,0.1040030769421034,5,C0001585_SEG_UNCOMP,0.76212,0.8354,1.40248,0.23303998856101593
0.2062,2.1719999999999997,244.5529455759121,606.2485537176768,1248.774998349256,136.91542252124515,367.9775637193965,161.65026229722628,0.18080882563838852,0.06358220865224369,0.14278114904236336,6,C0001585_SEG_UNCOMP,0.64083,0.96729,1.39188,0.15535231801325922
0.2005,1.912,331.58337022205865,568.8393315752205,1145.4563221878755,149.6491255108857,301.45220814440427,170.61626115768613,0.21634819037197303,0.08088390071525806,0.13375384747496305,1,C0001592_SEG_UNCOMP,0.70568,0.94489,1.34943,0.16990285934286392
0.2264,2.025,345.93695990224614,743.9159259214177,1325.9423671651607,177.52058421995144,391.44634255401047,183.07091127714176,0.19769712448957893,0.07415325760901133,0.15766344578809238,2,C0001592_SEG_UNCOMP,0.66684,0.9828,1.35037,0.16947400713968336
0.2056,1.9909999999999999,355.6044702087259,502.3631719018858,1288.4963050136778,166.02930899766338,300.3356899579798,187.0060314159726,0.26409299207218484,0.06247584988828817,0.12308056327606155,3,C0001592_SEG_UNCOMP,0.70175,0.9013399999999999,1.39691,0.23595353640796793
0.3105,2.241,566.2704462540515,1318.7421273900588,2195.481715249638,288.7945649756073,661.4410908672454,346.57778135652376,0.17385517453471602,0.08311864796631388,0.1587089058951992,4,C0001592_SEG_UNCOMP,0.63051,0.95681,1.41268,0.125742784608955
0.2328,2.142,449.22295880685965,757.7834180810443,1543.9949284355976,186.16555962980317,371.07174555483437,250.75436435924712,0.1917011862331506,0.08676686673506774,0.12443790642000528,5,C0001592_SEG_UNCOMP,0.67514,0.8785799999999999,1.44628,0.33807889234306177
0.2656,2.1180000000000003,526.9646836717044,924.8237663120717,1851.796653344502,243.4062432305661,501.56038880272166,321.2069323459622,0.21659069138876602,0.08043754908309546,0.14334167714761634,6,C0001592_SEG_UNCOMP,0.6842,0.8667,1.4491,0.28995379460048376
0.1568,1.6130000000000002,118.6135589009015,187.12907529948532,400.2949646614258,53.249943331814386,88.06782538742199,57.487695647461614,0.14261447204352526,0.06100800022510309,0.09510760285118276,1,C0001600_SEG_UNCOMP,0.76594,0.9982200000000001,1.23583,0.4570610679802365
0.1711,1.841,99.9719276006864,277.1626928134609,461.6728537396138,52.56010871489804,142.38321076822226,60.90538253307594,0.09476657795768796,0.0606937497208632,0.1530101978323904,2,C0001600_SEG_UNCOMP,0.6845100000000001,1.0555700000000001,1.25993,0.19813043775576478
0.2848,1.7790000000000001,438.59744453094015,670.9162646219214,1261.187822803173,209.91589418921845,318.31254001547893,192.21344799111282,0.18513153695040732,0.06953932653387877,0.12534344811357967,3,C0001600_SEG_UNCOMP,0.73185,0.96601,1.3021399999999999,0.2274624719101476
0.2366,2.053,338.08557464685987,571.6055442021368,1338.48687075573,136.89570093408702,325.3166816262161,156.59758695678937,0.1914098478350289,0.05524417296534078,0.12210487282118415,4,C0001600_SEG_UNCOMP,0.66802,0.96039,1.3715899999999999,0.09504533562924607
0.2078,2.068,195.11044872129952,468.54312059783706,1042.2756550391416,100.39474375801628,250.7558557055304,137.39714637106917,0.16236259177322349,0.06760821800777943,0.11373739487734312,5,C0001600_SEG_UNCOMP,0.66415,0.96225,1.3736,0.14007081439129704
0.1254,1.8259999999999998,89.3669043503813,98.69753948465048,445.6054470154843,41.433736157551095,69.2288082775527,72.88615880920283,0.26808752164769845,0.07153032294412644,0.0677400410037273,6,C0001600_SEG_UNCOMP,0.76413,0.8402,1.39567,0.14755990836188015
0.1874,1.507,320.5347212013013,368.728298848884,694.1555417443622,140.63106934986777,181.9615471719032,125.74046302333572,0.2661786494185905,0.07666720962695414,0.14007852093699522,1,C0001608_SEG_UNCOMP,0.80011,0.9938299999999999,1.2060600000000001,0.24975731715249438
0.285,1.621,601.2149441751677,1028.0703823100796,1383.481033510105,316.41244927269884,386.5062632292003,284.9959481110572,0.19634265059852807,0.10916474135722977,0.13974301210280807,2,C0001608_SEG_UNCOMP,0.7718,0.9768100000000001,1.2514,0.33346591604700393
0.4099,1.409,1782.5577605454955,2171.638328653688,2260.977349055197,766.7024179136598,734.6872552748863,640.0190585102254,0.24316954596756735,0.15149295105789606,0.18347987349378864,3,C0001608_SEG_UNCOMP,0.8579200000000001,0.9328700000000001,1.2092100000000001,0.37733463619720026
