LogSxy,Sii,Sij,Sjj,LogBVTV,Logmxy,LogCV,Scan
6.276003588526637,1.0,0.0,0.0,-2.060423535844074,0.6944851978154837,-1.409814187107666,350202_C0000070_SEG_UNCOMP
4.9708028510394735,0.0,0.0,1.0,-2.060423535844074,0.19019104895562075,-1.409814187107666,350202_C0000070_SEG_UNCOMP
4.5888524158556505,0.0,0.0,1.0,-2.060423535844074,0.03279209417525007,-1.409814187107666,350202_C0000070_SEG_UNCOMP
4.156823573020144,0.0,0.0,1.0,-2.060423535844074,-0.47150205468461287,-1.409814187107666,350202_C0000070_SEG_UNCOMP
3.8515791200275524,1.0,0.0,0.0,-2.0947582457917293,-0.8361282873693591,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
3.0042839985287992,0.0,1.0,0.0,-2.0947582457917293,-0.3712568965774231,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
2.9904940409894825,0.0,1.0,0.0,-2.0947582457917293,-0.16051143621441055,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
3.0042839985287992,0.0,1.0,0.0,-2.0947582457917293,-0.3712568965774231,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
5.069569986453664,1.0,0.0,0.0,-2.0947582457917293,0.09361449421451276,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
3.9856991278331373,0.0,1.0,0.0,-2.0947582457917293,0.30435995457752535,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
2.9904940409894825,0.0,1.0,0.0,-2.0947582457917293,-0.16051143621441055,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
3.9856991278331373,0.0,1.0,0.0,-2.0947582457917293,0.30435995457752535,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
5.815597402930047,1.0,0.0,0.0,-2.0947582457917293,0.515105414940538,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
5.1794242955134955,0.0,0.0,1.0,-2.0947582457917293,0.30435995457752535,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
4.162950718483573,0.0,0.0,1.0,-2.0947582457917293,-0.16051143621441055,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
4.093546789247492,0.0,0.0,1.0,-2.0947582457917293,-0.3712568965774231,-1.3437547957895297,350202_C0000070_SEG_UNCOMP
5.78354078921312,1.0,0.0,0.0,-1.3375041969504586,-0.6610678069494675,-1.655551780844693,350202_C0000070_SEG_UNCOMP
4.760166175877429,0.0,1.0,0.0,-1.3375041969504586,-0.4936883289749725,-1.655551780844693,350202_C0000070_SEG_UNCOMP
4.832431304703555,0.0,1.0,0.0,-1.3375041969504586,0.028538165063720086,-1.655551780844693,350202_C0000070_SEG_UNCOMP
4.760166175877429,0.0,1.0,0.0,-1.3375041969504586,-0.4936883289749725,-1.655551780844693,350202_C0000070_SEG_UNCOMP
6.273126471963226,1.0,0.0,0.0,-1.3375041969504586,-0.32630885100047724,-1.655551780844693,350202_C0000070_SEG_UNCOMP
5.261532430536417,0.0,1.0,0.0,-1.3375041969504586,0.19591764303821513,-1.655551780844693,350202_C0000070_SEG_UNCOMP
4.832431304703555,0.0,1.0,0.0,-1.3375041969504586,0.028538165063720086,-1.655551780844693,350202_C0000070_SEG_UNCOMP
5.261532430536417,0.0,1.0,0.0,-1.3375041969504586,0.19591764303821513,-1.655551780844693,350202_C0000070_SEG_UNCOMP
7.403158399168088,1.0,0.0,0.0,-1.3375041969504586,0.7181441370769077,-1.655551780844693,350202_C0000070_SEG_UNCOMP
6.375743724412676,0.0,0.0,1.0,-1.3375041969504586,0.19591764303821513,-1.655551780844693,350202_C0000070_SEG_UNCOMP
6.072239241251018,0.0,0.0,1.0,-1.3375041969504586,0.028538165063720086,-1.655551780844693,350202_C0000070_SEG_UNCOMP
5.648607426732656,0.0,0.0,1.0,-1.3375041969504586,-0.4936883289749725,-1.655551780844693,350202_C0000070_SEG_UNCOMP
4.001213105152038,1.0,0.0,0.0,-2.5034780353734356,-0.6697989481217927,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
2.943918830032252,0.0,1.0,0.0,-2.5034780353734356,-0.4463563123671083,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
3.0004451930503655,0.0,1.0,0.0,-2.5034780353734356,-0.005552562382272082,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
2.943918830032252,0.0,1.0,0.0,-2.5034780353734356,-0.4463563123671083,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
4.241949665751824,1.0,0.0,0.0,-2.5034780353734356,-0.22291367661242378,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
3.1643915407014664,0.0,1.0,0.0,-2.5034780353734356,0.21789007337241253,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
3.0004451930503655,0.0,1.0,0.0,-2.5034780353734356,-0.005552562382272082,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
3.164391540701466,0.0,1.0,0.0,-2.5034780353734356,0.21789007337241253,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
5.491531875872856,1.0,0.0,0.0,-2.5034780353734356,0.6586938233572487,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
4.352558595817976,0.0,0.0,1.0,-2.5034780353734356,0.21789007337241253,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
4.094160751281348,0.0,0.0,1.0,-2.5034780353734356,-0.005552562382272082,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
3.888460531979338,0.0,0.0,1.0,-2.5034780353734356,-0.4463563123671083,-1.1770905940275005,350203_C0000099_SEG_UNCOMP
4.141710411114877,1.0,0.0,0.0,-2.3730075572905913,-0.6727644813419397,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.05198787644158,0.0,1.0,0.0,-2.3730075572905913,-0.37339898435024615,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.317949902767678,0.0,1.0,0.0,-2.3730075572905913,-0.057244063566605226,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.05198787644158,0.0,1.0,0.0,-2.3730075572905913,-0.37339898435024615,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
4.8622768623547,1.0,0.0,0.0,-2.3730075572905913,-0.07403348735855245,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.668908059806362,0.0,1.0,0.0,-2.3730075572905913,0.24212143342508843,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.317949902767678,0.0,1.0,0.0,-2.3730075572905913,-0.057244063566605226,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.668908059806362,0.0,1.0,0.0,-2.3730075572905913,0.24212143342508843,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
5.71929463701143,1.0,0.0,0.0,-2.3730075572905913,0.5582763542087293,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
4.708460887499708,0.0,0.0,1.0,-2.3730075572905913,0.24212143342508843,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
4.333350822777121,0.0,0.0,1.0,-2.3730075572905913,-0.057244063566605226,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
4.052180028146022,0.0,0.0,1.0,-2.3730075572905913,-0.37339898435024615,-1.3583308611799663,350203_C0000099_SEG_UNCOMP
3.84834853694489,1.0,0.0,0.0,-2.4441486573158326,-0.6831786130413832,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
2.5570445084146427,0.0,1.0,0.0,-2.4441486573158326,-0.38744478110714503,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
2.8177279350200495,0.0,1.0,0.0,-2.4441486573158326,-0.053272435596102036,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
2.5570445084146427,0.0,1.0,0.0,-2.4441486573158326,-0.38744478110714503,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
4.306312652064319,1.0,0.0,0.0,-2.4441486573158326,-0.09171094917290683,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
3.1806179367511653,0.0,1.0,0.0,-2.4441486573158326,0.24246139633813613,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
2.81772793502005,0.0,1.0,0.0,-2.4441486573158326,-0.053272435596102036,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
3.1806179367511658,0.0,1.0,0.0,-2.4441486573158326,0.24246139633813613,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
5.402111804490548,1.0,0.0,0.0,-2.4441486573158326,0.5766337418491791,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
4.361388856974564,0.0,0.0,1.0,-2.4441486573158326,0.24246139633813613,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
3.93398509637407,0.0,0.0,1.0,-2.4441486573158326,-0.053272435596102036,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
3.6498589242219865,0.0,0.0,1.0,-2.4441486573158326,-0.38744478110714503,-0.8867338215670896,350203_C0000099_SEG_UNCOMP
4.809917958942927,1.0,0.0,0.0,-1.9275791923705898,-0.7400125392665118,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
3.746999224955832,0.0,1.0,0.0,-1.9275791923705898,-0.43935634776804905,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
3.808067715891202,0.0,1.0,0.0,-1.9275791923705898,-0.050629328440680056,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
3.746999224955832,0.0,1.0,0.0,-1.9275791923705898,-0.43935634776804905,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
5.358155421979763,1.0,0.0,0.0,-1.9275791923705898,-0.13870015626958637,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
4.236874007273173,0.0,1.0,0.0,-1.9275791923705898,0.25002686305778254,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
3.808067715891202,0.0,1.0,0.0,-1.9275791923705898,-0.050629328440680056,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
4.236874007273173,0.0,1.0,0.0,-1.9275791923705898,0.25002686305778254,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
6.408412349723684,1.0,0.0,0.0,-1.9275791923705898,0.6387538823851516,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
5.477720806568976,0.0,0.0,1.0,-1.9275791923705898,0.25002686305778254,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
4.943012038277712,0.0,0.0,1.0,-1.9275791923705898,-0.050629328440680056,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
4.55009024300519,0.0,0.0,1.0,-1.9275791923705898,-0.43935634776804905,-1.2239613205924917,350203_C0000099_SEG_UNCOMP
4.145722438344133,1.0,0.0,0.0,-2.3486290314954523,-0.5656013451205946,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
2.918580021714538,0.0,1.0,0.0,-2.3486290314954523,-0.3797191449741233,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
2.8485300766772563,0.0,1.0,0.0,-2.3486290314954523,0.008890851288000016,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
2.918580021714538,0.0,1.0,0.0,-2.3486290314954523,-0.3797191449741233,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
4.5228755201589985,1.0,0.0,0.0,-2.3486290314954523,-0.19383694482765218,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
3.0723903882810264,0.0,1.0,0.0,-2.3486290314954523,0.19477305143447113,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
2.8485300766772563,0.0,1.0,0.0,-2.3486290314954523,0.008890851288000016,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
3.0723903882810264,0.0,1.0,0.0,-2.3486290314954523,0.19477305143447113,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
5.569429796616991,1.0,0.0,0.0,-2.3486290314954523,0.5833830476965945,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
4.391074318297184,0.0,0.0,1.0,-2.3486290314954523,0.19477305143447113,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
4.143647821412962,0.0,0.0,1.0,-2.3486290314954523,0.008890851288000016,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
3.9008987638213513,0.0,0.0,1.0,-2.3486290314954523,-0.3797191449741233,-0.9845402617727844,350203_C0000099_SEG_UNCOMP
3.7343695379298594,1.0,0.0,0.0,-2.4429972467107905,-0.7152078935136482,-1.045448300748611,350203_C0000099_SEG_UNCOMP
2.409243977081053,0.0,1.0,0.0,-2.4429972467107905,-0.42030948217294867,-1.045448300748611,350203_C0000099_SEG_UNCOMP
2.493804171009053,0.0,1.0,0.0,-2.4429972467107905,-0.04907567407350587,-1.045448300748611,350203_C0000099_SEG_UNCOMP
2.409243977081053,0.0,1.0,0.0,-2.4429972467107905,-0.42030948217294867,-1.045448300748611,350203_C0000099_SEG_UNCOMP
4.272219155758249,1.0,0.0,0.0,-2.4429972467107905,-0.12541107083224917,-1.045448300748611,350203_C0000099_SEG_UNCOMP
3.0818503680045435,0.0,1.0,0.0,-2.4429972467107905,0.2458227372671936,-1.045448300748611,350203_C0000099_SEG_UNCOMP
2.493804171009053,0.0,1.0,0.0,-2.4429972467107905,-0.04907567407350587,-1.045448300748611,350203_C0000099_SEG_UNCOMP
3.0818503680045435,0.0,1.0,0.0,-2.4429972467107905,0.2458227372671936,-1.045448300748611,350203_C0000099_SEG_UNCOMP
5.352985245318201,1.0,0.0,0.0,-2.4429972467107905,0.6170565453666363,-1.045448300748611,350203_C0000099_SEG_UNCOMP
4.433289674203021,0.0,0.0,1.0,-2.4429972467107905,0.2458227372671936,-1.045448300748611,350203_C0000099_SEG_UNCOMP
3.6745679585139177,0.0,0.0,1.0,-2.4429972467107905,-0.04907567407350587,-1.045448300748611,350203_C0000099_SEG_UNCOMP
3.5058046897288273,0.0,0.0,1.0,-2.4429972467107905,-0.42030948217294867,-1.045448300748611,350203_C0000099_SEG_UNCOMP
4.772953626251102,1.0,0.0,0.0,-1.9234639602254833,-0.7403310682424631,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
3.445686740863629,0.0,1.0,0.0,-1.9234639602254833,-0.5531993445075652,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
3.885258323625472,0.0,1.0,0.0,-1.9234639602254833,0.01960370241389794,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
3.445686740863629,0.0,1.0,0.0,-1.9234639602254833,-0.5531993445075652,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
5.569779998211148,1.0,0.0,0.0,-1.9234639602254833,-0.3660676207726674,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
4.315823167455082,0.0,1.0,0.0,-1.9234639602254833,0.20673542614879575,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
3.885258323625472,0.0,1.0,0.0,-1.9234639602254833,0.01960370241389794,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
4.315823167455082,0.0,1.0,0.0,-1.9234639602254833,0.20673542614879575,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
6.701768549175199,1.0,0.0,0.0,-1.9234639602254833,0.7795384730702589,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
5.538844033098436,0.0,0.0,1.0,-1.9234639602254833,0.20673542614879575,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
5.040735439891746,0.0,0.0,1.0,-1.9234639602254833,0.01960370241389794,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
4.551696849989232,0.0,0.0,1.0,-1.9234639602254833,-0.5531993445075652,-0.9530900606806517,350205_C0000112_SEG_UNCOMP
5.071981069591889,1.0,0.0,0.0,-1.8401097301691016,-0.6772210422458459,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
3.7176376307318204,0.0,1.0,0.0,-1.8401097301691016,-0.5382817162519905,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
4.056050866646778,0.0,1.0,0.0,-1.8401097301691016,0.045460694297568896,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
3.71763763073182,0.0,1.0,0.0,-1.8401097301691016,-0.5382817162519905,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
5.208241608434171,1.0,0.0,0.0,-1.8401097301691016,-0.39934239025813517,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
4.321894979608295,0.0,1.0,0.0,-1.8401097301691016,0.18440002029142427,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
4.056050866646778,0.0,1.0,0.0,-1.8401097301691016,0.045460694297568896,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
4.321894979608295,0.0,1.0,0.0,-1.8401097301691016,0.18440002029142427,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
6.764537431711242,1.0,0.0,0.0,-1.8401097301691016,0.7681424308409838,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
5.50022328207851,0.0,0.0,1.0,-1.8401097301691016,0.18440002029142427,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
5.141380004618405,0.0,0.0,1.0,-1.8401097301691016,0.045460694297568896,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
4.729621751163747,0.0,0.0,1.0,-1.8401097301691016,-0.5382817162519905,-2.0905380736730272,350205_C0000112_SEG_UNCOMP
5.630760674991913,1.0,0.0,0.0,-1.5005835075220182,-0.7886646166603726,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
4.599361463221175,0.0,1.0,0.0,-1.5005835075220182,-0.5044932163458803,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
4.8514414934496175,0.0,1.0,0.0,-1.5005835075220182,-0.03653199785397931,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
4.599361463221175,0.0,1.0,0.0,-1.5005835075220182,-0.5044932163458803,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
6.474094122202722,1.0,0.0,0.0,-1.5005835075220182,-0.22032181603138798,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
5.250545467941108,0.0,1.0,0.0,-1.5005835075220182,0.247639402460513,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
4.8514414934496175,0.0,1.0,0.0,-1.5005835075220182,-0.03653199785397931,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
5.250545467941108,0.0,1.0,0.0,-1.5005835075220182,0.247639402460513,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
7.2838077849883405,1.0,0.0,0.0,-1.5005835075220182,0.7156006209524141,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
6.327999110226933,0.0,0.0,1.0,-1.5005835075220182,0.247639402460513,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
5.914927634489229,0.0,0.0,1.0,-1.5005835075220182,-0.03653199785397931,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
5.452727974390812,0.0,0.0,1.0,-1.5005835075220182,-0.5044932163458803,-1.5354598878434806,350205_C0000112_SEG_UNCOMP
5.249459791843872,1.0,0.0,0.0,-1.7276585438215315,-0.8741592437550129,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
4.122925468917376,0.0,1.0,0.0,-1.7276585438215315,-0.4690864180125929,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
4.372686881066604,0.0,1.0,0.0,-1.7276585438215315,-0.11096801455607286,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
4.122925468917376,0.0,1.0,0.0,-1.7276585438215315,-0.4690864180125929,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
6.250660180035404,1.0,0.0,0.0,-1.7276585438215315,-0.06401359227017288,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
5.0170321082825975,0.0,1.0,0.0,-1.7276585438215315,0.2941048111863471,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
4.372686881066604,0.0,1.0,0.0,-1.7276585438215315,-0.11096801455607286,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
5.0170321082825975,0.0,1.0,0.0,-1.7276585438215315,0.2941048111863471,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
6.902434752509956,1.0,0.0,0.0,-1.7276585438215315,0.6522232146428674,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
6.076554787682955,0.0,0.0,1.0,-1.7276585438215315,0.2941048111863471,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
5.374816566708213,0.0,0.0,1.0,-1.7276585438215315,-0.11096801455607286,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
5.091592874294901,0.0,0.0,1.0,-1.7276585438215315,-0.4690864180125929,-1.4851348178848862,350205_C0000112_SEG_UNCOMP
-0.6302171774094705,1.0,0.0,0.0,-2.739540868193581,-0.8139224534714045,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-2.6838027969529565,0.0,1.0,0.0,-2.739540868193581,-0.41188332038849906,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-0.7586299940470647,0.0,1.0,0.0,-2.739540868193581,-0.11485893785042975,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-2.683802796952956,0.0,1.0,0.0,-2.739540868193581,-0.41188332038849906,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-1.316698341187863,1.0,0.0,0.0,-2.739540868193581,-0.009844187305593709,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-2.9825413517522454,0.0,1.0,0.0,-2.739540868193581,0.2871801952324755,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-0.7586299940470647,0.0,1.0,0.0,-2.739540868193581,-0.11485893785042975,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-2.9825413517522454,0.0,1.0,0.0,-2.739540868193581,0.2871801952324755,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
2.8924866754957215,1.0,0.0,0.0,-2.739540868193581,0.5842045777705448,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-0.8423374140233361,0.0,0.0,1.0,-2.739540868193581,0.2871801952324755,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
0.49172569934895016,0.0,0.0,1.0,-2.739540868193581,-0.11485893785042975,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
-1.234817846269063,0.0,0.0,1.0,-2.739540868193581,-0.41188332038849906,-0.6301668332016632,350205_C0000112_SEG_UNCOMP
3.772649366943737,1.0,0.0,0.0,-2.439550948067203,-0.8323949893744166,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
2.8156595528073374,0.0,1.0,0.0,-2.439550948067203,-0.43253014930810596,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
2.7819173720606525,0.0,1.0,0.0,-2.439550948067203,-0.11117169791780217,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
2.8156595528073374,0.0,1.0,0.0,-2.439550948067203,-0.43253014930810596,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
4.8778518658935655,1.0,0.0,0.0,-2.439550948067203,-0.03266530924179524,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
3.7180878094571534,0.0,1.0,0.0,-2.439550948067203,0.28869314214850855,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
2.7819173720606525,0.0,1.0,0.0,-2.439550948067203,-0.11117169791780217,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
3.7180878094571534,0.0,1.0,0.0,-2.439550948067203,0.28869314214850855,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
5.600245249725776,1.0,0.0,0.0,-2.439550948067203,0.6100515935388123,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
4.796737008882915,0.0,0.0,1.0,-2.439550948067203,0.28869314214850855,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
3.88323235096457,0.0,0.0,1.0,-2.439550948067203,-0.11117169791780217,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
3.7538518763119137,0.0,0.0,1.0,-2.439550948067203,-0.43253014930810596,-0.9308540122044952,350205_C0000112_SEG_UNCOMP
3.9973974916420953,1.0,0.0,0.0,-2.214574215671332,-0.9471881343213262,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
3.1171234013446707,0.0,1.0,0.0,-2.214574215671332,-0.5211365100581261,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
3.2534106579610147,0.0,1.0,0.0,-2.214574215671332,-0.12035602260014039,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
3.117123401344671,0.0,1.0,0.0,-2.214574215671332,-0.5211365100581261,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.98728523184196,1.0,0.0,0.0,-2.214574215671332,-0.09508488579492609,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.128683563045006,0.0,1.0,0.0,-2.214574215671332,0.30569560166305965,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
3.2534106579610147,0.0,1.0,0.0,-2.214574215671332,-0.12035602260014039,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.128683563045006,0.0,1.0,0.0,-2.214574215671332,0.30569560166305965,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
6.260955732395675,1.0,0.0,0.0,-2.214574215671332,0.7064760891210454,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
5.246685778469185,0.0,0.0,1.0,-2.214574215671332,0.30569560166305965,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.259238160224149,0.0,0.0,1.0,-2.214574215671332,-0.12035602260014039,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.01852497774638,0.0,0.0,1.0,-2.214574215671332,-0.5211365100581261,-1.4945998168695969,350206_C0000126_SEG_UNCOMP
4.641928454660932,1.0,0.0,0.0,-1.9863155636903522,-1.0833258191723178,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
3.8611265932512735,0.0,1.0,0.0,-1.9863155636903522,-0.49899621756704055,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
3.6468163983457917,0.0,1.0,0.0,-1.9863155636903522,-0.22347830558817014,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
3.861126593251273,0.0,1.0,0.0,-1.9863155636903522,-0.49899621756704055,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
6.069608138499336,1.0,0.0,0.0,-1.9863155636903522,0.0853333840382368,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
4.6736076406470515,0.0,1.0,0.0,-1.9863155636903522,0.3608512960171072,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
3.6468163983457917,0.0,1.0,0.0,-1.9863155636903522,-0.22347830558817014,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
4.6736076406470515,0.0,1.0,0.0,-1.9863155636903522,0.3608512960171072,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
6.679673839665041,1.0,0.0,0.0,-1.9863155636903522,0.6363692079959776,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
5.958437527930081,0.0,0.0,1.0,-1.9863155636903522,0.3608512960171072,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
4.760803810596212,0.0,0.0,1.0,-1.9863155636903522,-0.22347830558817014,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
4.7811048220264984,0.0,0.0,1.0,-1.9863155636903522,-0.49899621756704055,-1.0855361629764224,350206_C0000126_SEG_UNCOMP
4.411289729897238,1.0,0.0,0.0,-2.0129050178795915,-0.9532349048725074,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
3.308768169360719,0.0,1.0,0.0,-2.0129050178795915,-0.5346809816519213,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
3.2214788618766903,0.0,1.0,0.0,-2.0129050178795915,-0.11508333343405745,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
3.308768169360719,0.0,1.0,0.0,-2.0129050178795915,-0.5346809816519213,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
5.463597977741614,1.0,0.0,0.0,-2.0129050178795915,-0.11612705843133528,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
4.215844217178154,0.0,1.0,0.0,-2.0129050178795915,0.30347058978652863,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
3.22147886187669,0.0,1.0,0.0,-2.0129050178795915,-0.11508333343405745,-1.4806937729584229,350206_C0000126_SEG_UNCOMP
